species,npy_filename,original_mp3,duration,split
African Paradise Flycatcher,African_Paradise_Flycatcher_24.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_24.mp3,29.0,test
African Paradise Flycatcher,African_Paradise_Flycatcher_25.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_25.mp3,6.819024943310658,train
African Paradise Flycatcher,African_Paradise_Flycatcher_26.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_26.mp3,5.49,train
African Paradise Flycatcher,African_Paradise_Flycatcher_27.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_27.mp3,7.981995464852607,val
African Paradise Flycatcher,African_Paradise_Flycatcher_28.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_28.mp3,29.0,train
African Paradise Flycatcher,African_Paradise_Flycatcher_29.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_29.mp3,29.0,test
African Paradise Flycatcher,African_Paradise_Flycatcher_30.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_30.mp3,17.006780045351473,test
African Paradise Flycatcher,African_Paradise_Flycatcher_31.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_31.mp3,10.005963718820862,train
African Paradise Flycatcher,African_Paradise_Flycatcher_32.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_32.mp3,13.45299319727891,train
African Paradise Flycatcher,African_Paradise_Flycatcher_33.npy,sa_bird_audio/African Paradise Flycatcher/African_Paradise_Flycatcher_33.mp3,14.629637188208616,train
African Pipit,African_Pipit_01.npy,sa_bird_audio/African Pipit/African_Pipit_01.mp3,22.30963718820861,val
African Pipit,African_Pipit_02.npy,sa_bird_audio/African Pipit/African_Pipit_02.mp3,16.35371882086168,val
African Pipit,African_Pipit_03.npy,sa_bird_audio/African Pipit/African_Pipit_03.mp3,26.019024943310654,train
African Pipit,African_Pipit_04.npy,sa_bird_audio/African Pipit/African_Pipit_04.mp3,9.091678004535147,val
African Pipit,African_Pipit_05.npy,sa_bird_audio/African Pipit/African_Pipit_05.mp3,17.370997732426304,train
African Pipit,African_Pipit_06.npy,sa_bird_audio/African Pipit/African_Pipit_06.mp3,21.708820861678003,train
African Pipit,African_Pipit_07.npy,sa_bird_audio/African Pipit/African_Pipit_07.mp3,27.82897959183673,train
African Pipit,African_Pipit_08.npy,sa_bird_audio/African Pipit/African_Pipit_08.mp3,29.0,train
African Pipit,African_Pipit_09.npy,sa_bird_audio/African Pipit/African_Pipit_09.mp3,22.957,test
African Pipit,African_Pipit_10.npy,sa_bird_audio/African Pipit/African_Pipit_10.mp3,3.421995464852608,train
African Pipit,African_Pipit_11.npy,sa_bird_audio/African Pipit/African_Pipit_11.mp3,24.781995464852606,train
African Pipit,African_Pipit_12.npy,sa_bird_audio/African Pipit/African_Pipit_12.mp3,11.16,test
African Pipit,African_Pipit_13.npy,sa_bird_audio/African Pipit/African_Pipit_13.mp3,28.73575963718821,val
African Pipit,African_Pipit_14.npy,sa_bird_audio/African Pipit/African_Pipit_14.mp3,29.0,train
African Pipit,African_Pipit_15.npy,sa_bird_audio/African Pipit/African_Pipit_15.mp3,25.027,train
African Pipit,African_Pipit_16.npy,sa_bird_audio/African Pipit/African_Pipit_16.mp3,11.36299319727891,test
African Pipit,African_Pipit_17.npy,sa_bird_audio/African Pipit/African_Pipit_17.mp3,15.94,test
African Pipit,African_Pipit_18.npy,sa_bird_audio/African Pipit/African_Pipit_18.mp3,29.0,train
African Pipit,African_Pipit_19.npy,sa_bird_audio/African Pipit/African_Pipit_19.mp3,26.56759637188209,val
African Pipit,African_Pipit_20.npy,sa_bird_audio/African Pipit/African_Pipit_20.mp3,25.512,train
African Pipit,African_Pipit_21.npy,sa_bird_audio/African Pipit/African_Pipit_21.mp3,3.264988662131519,train
African Pipit,African_Pipit_22.npy,sa_bird_audio/African Pipit/African_Pipit_22.mp3,7.757981859410431,test
African Pipit,African_Pipit_23.npy,sa_bird_audio/African Pipit/African_Pipit_23.mp3,21.137,test
African Pipit,African_Pipit_24.npy,sa_bird_audio/African Pipit/African_Pipit_24.mp3,16.712,train
African Pipit,African_Pipit_25.npy,sa_bird_audio/African Pipit/African_Pipit_25.mp3,29.0,train
African Pipit,African_Pipit_26.npy,sa_bird_audio/African Pipit/African_Pipit_26.mp3,15.24,train
African Pipit,African_Pipit_27.npy,sa_bird_audio/African Pipit/African_Pipit_27.mp3,16.37984126984127,train
African Pipit,African_Pipit_28.npy,sa_bird_audio/African Pipit/African_Pipit_28.mp3,9.509637188208616,train
African Pipit,African_Pipit_29.npy,sa_bird_audio/African Pipit/African_Pipit_29.mp3,22.971995464852608,train
African Pipit,African_Pipit_30.npy,sa_bird_audio/African Pipit/African_Pipit_30.mp3,29.0,train
African Pipit,African_Pipit_31.npy,sa_bird_audio/African Pipit/African_Pipit_31.mp3,19.930997732426302,train
African Pipit,African_Pipit_32.npy,sa_bird_audio/African Pipit/African_Pipit_32.mp3,3.738979591836735,train
African Pipit,African_Pipit_33.npy,sa_bird_audio/African Pipit/African_Pipit_33.mp3,29.0,test
African Pipit,African_Pipit_34.npy,sa_bird_audio/African Pipit/African_Pipit_34.mp3,19.86,val
African Reed Warbler,African_Reed_Warbler_01.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_01.mp3,28.47299319727891,test
African Reed Warbler,African_Reed_Warbler_02.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_02.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_03.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_03.mp3,19.962993197278912,val
African Reed Warbler,African_Reed_Warbler_04.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_04.mp3,4.07498866213152,train
African Reed Warbler,African_Reed_Warbler_05.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_05.mp3,8.028979591836734,train
African Reed Warbler,African_Reed_Warbler_06.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_06.mp3,28.104,test
African Reed Warbler,African_Reed_Warbler_07.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_07.mp3,25.83798185941043,train
African Reed Warbler,African_Reed_Warbler_08.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_08.mp3,25.75780045351474,val
African Reed Warbler,African_Reed_Warbler_09.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_09.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_10.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_10.mp3,16.430997732426302,val
African Reed Warbler,African_Reed_Warbler_11.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_11.mp3,24.24,train
African Reed Warbler,African_Reed_Warbler_12.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_12.mp3,29.0,test
African Reed Warbler,African_Reed_Warbler_13.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_13.mp3,12.095759637188207,train
African Reed Warbler,African_Reed_Warbler_14.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_14.mp3,19.09657596371882,train
African Reed Warbler,African_Reed_Warbler_15.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_15.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_16.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_16.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_17.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_17.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_18.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_18.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_19.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_19.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_20.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_20.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_21.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_21.mp3,29.0,test
African Reed Warbler,African_Reed_Warbler_22.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_22.mp3,29.0,test
African Reed Warbler,African_Reed_Warbler_23.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_23.mp3,27.744,test
African Reed Warbler,African_Reed_Warbler_24.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_24.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_25.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_25.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_26.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_26.mp3,29.0,val
African Reed Warbler,African_Reed_Warbler_27.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_27.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_28.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_28.mp3,27.26,train
African Reed Warbler,African_Reed_Warbler_29.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_29.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_30.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_30.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_31.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_31.mp3,29.0,train
African Reed Warbler,African_Reed_Warbler_32.npy,sa_bird_audio/African Reed Warbler/African_Reed_Warbler_32.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_01.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_01.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_02.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_02.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_03.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_03.mp3,23.25004535147392,train
African Rock Pipit,African_Rock_Pipit_04.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_04.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_05.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_05.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_06.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_06.mp3,9.121995464852608,train
African Rock Pipit,African_Rock_Pipit_07.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_07.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_08.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_08.mp3,19.619024943310656,train
African Rock Pipit,African_Rock_Pipit_09.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_09.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_10.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_10.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_11.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_11.mp3,6.12,train
African Rock Pipit,African_Rock_Pipit_12.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_12.mp3,18.93,train
African Rock Pipit,African_Rock_Pipit_13.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_13.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_14.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_14.mp3,5.208,train
African Rock Pipit,African_Rock_Pipit_15.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_15.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_16.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_16.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_17.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_17.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_18.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_18.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_19.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_19.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_20.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_20.mp3,28.53798185941043,val
African Rock Pipit,African_Rock_Pipit_21.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_21.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_22.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_22.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_23.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_23.mp3,23.32698412698413,train
African Rock Pipit,African_Rock_Pipit_24.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_24.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_25.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_25.mp3,23.86,train
African Rock Pipit,African_Rock_Pipit_26.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_26.mp3,19.744,val
African Rock Pipit,African_Rock_Pipit_27.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_27.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_28.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_28.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_29.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_29.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_30.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_30.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_31.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_31.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_32.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_32.mp3,13.610861678004536,train
African Rock Pipit,African_Rock_Pipit_33.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_33.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_34.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_34.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_35.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_35.mp3,19.81299319727891,train
African Rock Pipit,African_Rock_Pipit_36.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_36.mp3,28.536984126984127,test
African Rock Pipit,African_Rock_Pipit_37.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_37.mp3,13.45498866213152,test
African Rock Pipit,African_Rock_Pipit_38.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_38.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_39.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_39.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_40.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_40.mp3,24.97,train
African Rock Pipit,African_Rock_Pipit_41.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_41.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_42.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_42.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_43.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_43.mp3,23.98,test
African Rock Pipit,African_Rock_Pipit_44.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_44.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_45.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_45.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_46.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_46.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_47.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_47.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_48.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_48.mp3,22.965986394557824,train
African Rock Pipit,African_Rock_Pipit_49.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_49.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_50.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_50.mp3,29.0,val
African Rock Pipit,African_Rock_Pipit_51.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_51.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_52.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_52.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_53.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_53.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_54.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_54.mp3,27.958979591836734,val
African Rock Pipit,African_Rock_Pipit_55.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_55.mp3,24.51,train
African Rock Pipit,African_Rock_Pipit_56.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_56.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_57.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_57.mp3,12.357981859410431,test
African Rock Pipit,African_Rock_Pipit_58.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_58.mp3,27.865,train
African Rock Pipit,African_Rock_Pipit_59.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_59.mp3,29.0,train
African Rock Pipit,African_Rock_Pipit_60.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_60.mp3,29.0,test
African Rock Pipit,African_Rock_Pipit_61.npy,sa_bird_audio/African Rock Pipit/African_Rock_Pipit_61.mp3,28.070997732426303,test
Bar-throated Apalis,Bar-throated_Apalis_01.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_01.mp3,29.0,test
Bar-throated Apalis,Bar-throated_Apalis_02.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_02.mp3,27.375986394557824,test
Bar-throated Apalis,Bar-throated_Apalis_03.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_03.mp3,21.57698412698413,test
Bar-throated Apalis,Bar-throated_Apalis_04.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_04.mp3,14.23780045351474,train
Bar-throated Apalis,Bar-throated_Apalis_05.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_05.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_06.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_06.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_07.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_07.mp3,7.298979591836734,test
Bar-throated Apalis,Bar-throated_Apalis_08.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_08.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_09.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_09.mp3,18.704739229024945,train
Bar-throated Apalis,Bar-throated_Apalis_10.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_10.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_11.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_11.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_12.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_12.mp3,24.068979591836733,val
Bar-throated Apalis,Bar-throated_Apalis_13.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_13.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_14.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_14.mp3,19.592902494331067,train
Bar-throated Apalis,Bar-throated_Apalis_15.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_15.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_16.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_16.mp3,9.272993197278913,train
Bar-throated Apalis,Bar-throated_Apalis_17.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_17.mp3,13.155,train
Bar-throated Apalis,Bar-throated_Apalis_18.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_18.mp3,13.286984126984128,train
Bar-throated Apalis,Bar-throated_Apalis_19.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_19.mp3,24.007596371882087,train
Bar-throated Apalis,Bar-throated_Apalis_20.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_20.mp3,17.29299319727891,val
Bar-throated Apalis,Bar-throated_Apalis_21.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_21.mp3,26.2018820861678,train
Bar-throated Apalis,Bar-throated_Apalis_22.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_22.mp3,29.0,val
Bar-throated Apalis,Bar-throated_Apalis_23.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_23.mp3,7.576575963718821,test
Bar-throated Apalis,Bar-throated_Apalis_24.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_24.mp3,28.237981859410432,val
Bar-throated Apalis,Bar-throated_Apalis_25.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_25.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_26.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_26.mp3,6.268979591836735,train
Bar-throated Apalis,Bar-throated_Apalis_27.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_27.mp3,29.0,test
Bar-throated Apalis,Bar-throated_Apalis_28.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_28.mp3,13.687981859410431,val
Bar-throated Apalis,Bar-throated_Apalis_29.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_29.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_30.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_30.mp3,29.0,test
Bar-throated Apalis,Bar-throated_Apalis_31.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_31.mp3,17.34498866213152,train
Bar-throated Apalis,Bar-throated_Apalis_32.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_32.mp3,25.6,train
Bar-throated Apalis,Bar-throated_Apalis_33.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_33.mp3,29.0,val
Bar-throated Apalis,Bar-throated_Apalis_34.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_34.mp3,24.63299319727891,train
Bar-throated Apalis,Bar-throated_Apalis_35.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_35.mp3,29.0,train
Bar-throated Apalis,Bar-throated_Apalis_36.npy,sa_bird_audio/Bar-throated Apalis/Bar-throated_Apalis_36.mp3,8.593990929705216,train
Black-backed Puffback,Black-backed_Puffback_01.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_01.mp3,29.0,test
Black-backed Puffback,Black-backed_Puffback_02.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_02.mp3,20.232,train
Black-backed Puffback,Black-backed_Puffback_03.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_03.mp3,13.870997732426304,val
Black-backed Puffback,Black-backed_Puffback_04.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_04.mp3,28.16,train
Black-backed Puffback,Black-backed_Puffback_05.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_05.mp3,16.144739229024943,train
Black-backed Puffback,Black-backed_Puffback_06.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_06.mp3,16.588820861678006,train
Black-backed Puffback,Black-backed_Puffback_07.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_07.mp3,7.052993197278911,test
Black-backed Puffback,Black-backed_Puffback_08.npy,sa_bird_audio/Black-backed Puffback/Black-backed_Puffback_08.mp3,4.553990929705216,train
